COUNTER;TITEL;INHOUD;MATERIAAL;LOCATIE_TOEVOEGING;BEELDMATERIAAL_BIJSCHRIFT;BEELDMATERIAAL_FOTOGRAAF;TEKST_AUTEUR;URL_HGA;LOCATIE;LAT;LON;HUISNUMMER;STRAATNAAM;KUNSTENAAR;KUNSTENAAR1;KUNSTENAAR2;KUNSTENAAR3;X;Y
2;De Hef;"<p>Ze lijken van onder de grond te komen. Kort en dik en even onaanzienlijk als kwetsbaar. Zo ogen de beelden van Christien Rijnsdorp. Soms hebben ze een slurf, zuignap, of is het een geslachtsdeel? Armen en hoofd ontbreken doorgaans. Hoewel we de archetypische wezens van Rijnsdorp niet kennen, zien we ze onmiskenbaar als een levende soort. Onbeholpen tasten ze de wereld af. Somber zijn ze echter niet. Daarvoor zijn hun vormen, houdingen en gebaren te humorvol. ‘Mijn beelden ontstaan meestal uit verbazing over het leven of een bepaalde situatie’, vertelt Rijnsdorp.</p>
<p>In de eerste jaren dat zij actief was als beeldhouwer maakte Rijnsdorp sculpturen van ijzerdraad en beschilderd papier-maché. Deze beelden waren haast grafisch van karakter. Evenwicht en balans vormden een belangrijk ijkpunt. Eind jaren tachtig ontstonden de eerste organische wezentjes, die Rijnsdorp sindsdien maakte. Ze hebben een kern van purschuim en een huid van katoen en latexrubber. Die huid kleurt zij donker grijsbruin, vandaar dat gevoel van aardwormen dat je kan bekruipen.</p>
<p>Zijn het in het begin nog groepjes knolachtige wezens die als een kudde bij elkaar staan of liggen, later krijgen ze steeds meer dierlijke en menselijke trekken. In latere beelden reageren ze steeds vaker op de geconstrueerde omgeving waar zij zich in bevinden. Sommige voeren ware circusacts op.</p>
<p>Voor haar sokkelbeeld ‘De Hef’ stapelde Rijndorps drie figuren op elkaar. Ook deze keer hebben ze geen hoofden of armen en nauwelijks bovenlijf. Van veraf tonen ze haast als een abstracte stapeling, pas dichterbij gekomen kun je details als navels en plooien waarnemen. Met elkaar vormen ze een humoristisch en ogenschijnlijk wankel torentje. Ook in Rijnsdorps latere werk blijft evenwicht een belangrijk thema. Het gaat om het soms o zo kleine verschil tussen staan en vallen.</p>
";Brons;;De Hef, Christien Rijnsdorp, 2007;Ralph Kämena;Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-4.-Christien-Rhijnsdorp-De-Hef.mp3;Spui, The, 2512 CB Den Haag, Nederland;52.07782419248884;4.314788633590716;;;Rijnsdorp, Christien;;;;81484.8818099049;454937.096432275
3;Tantratrijn;"<p>Vanaf het moment dat hij in de jaren tachtig in Nederland furore maakte, heeft Rob Birza (1962), zoals dat toen heette, de kunstgeschiedenis geciteerd. ‘Voor mij begint moderne kunst bij de Egyptenaren,’ laat Birza weten. ‘En niet pas bij Picabia, Picasso of een van die andere moderne klassiekers.’ Daarnaast is hij ook altijd geïnteresseerd geweest in niet-westerse culturen. Tijdens zijn vele reizen, met name naar India, komt hij andere beeldtalen tegen die hij mee naar huis neemt. In zijn schilderijen, beelden en installaties maakt hij combinaties van beelden uit de kunstgeschiedenis met de beeldtaal van alledag (strips, reclame) én met die van niet-westerse culturen. Het kunstwerk dat ontstaat, toont de toeschouwer verschillende perspectieven die allemaal even waardevol zijn. Indirect zorgt het ervoor dat je je bewust wordt van je eigen – beperkte – blik.</p>
<p>Ook voor zijn sokkelbeeld ‘Tantratrijn’ putte Birza uit verschillende werelden. Allereerst zijn daar de meerarmige tantrabeelden uit het hindoeïsme en boeddhisme waarnaar het eerste deel van de titel verwijst. Het ‘trijn’ refereert aan de poppenkastpoppen Jan Klaasen en Katrijn: super-Hollands dus. Daarnaast heeft Birza beelden uit de kunstgeschiedenis in deze sculptuur verwerkt. Zo doet de hoofdfiguur van zijn sokkelbeeld door zijn houding en het gat in zijn lijf denken aan Zadkines ‘De verwoeste stad’ (1951). Het beeld dat deze Russisch/Franse beeldhouwer ter herinnering aan het bombardement van mei 1940 voor Rotterdam heeft gemaakt. Indirect verwijst het gat in het lijf naar de gaten in de beelden van de beroemde Engelse beeldhouwer Henry Moore.</p>
<p>Het goud van het messing en de felle kleuren autolak waarmee de poppenkastpoppen zijn beschilderd, roepen Tibetaanse beelden in herinnering. Het resultaat is een kleurrijke en feestelijke sculptuur waarin beeldtaal van uiteenlopende culturen tot één geheel zijn samengesmolten. Als vanzelfsprekend glijdt je oog mee van de ene in de andere stijl.</p>
";Geslepen messing en autolak;;Tantratrijn, Rob Birza, 2007. Situatie in centrum Den Haag. Momenteel staat het beeld in de Open Opslag Beeldengalerij in het Zuiderpark in afwachting van restauratie.;Ralph Kämena;Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-25.-Rob-Birza-Tantratrijn.mp3;Mr. P. Droogleever Fortuynweg 9, Den Haag, Nederland;52.053537;4.2885243;;Mr. P. Droogleever Fortuynweg;Birza, Rob;;;;79643.6370734272;452262.081133318
4;IloveJR;"<p>Zuurstokroze. In die kleur heeft André van de Wijdeven zijn sculptuur voor de Beeldengalerij laten beschilderen toen het de gieter terugkwam. Zodat het lijkt alsof er een dikke suikerlaag over het pistool is heen gegoten, glanzend en zoet. De loop van het naar boven gerichte pistool eindigt in de tekst ‘I love JR’, waarbij ‘love’ is weergegeven als hartje. Maar dat er iets staat daarboven dat kun je vanaf de grond alleen maar vermoeden.</p>
<p>De regel ‘I love JR’ heeft Van de Wijdeven jaren geleden aangetroffen als graffiti op een viaduct. De beeldhouwer is van de generatie die naar de beroemde Amerikaanse soapserie Dallas keek. De serie trok hem aan omdat de wereld daarin uitermate comfortabel werd voorgesteld. ‘Je had de slechterik JR en Bobby de goedzak. Heerlijk helder.’ Omdat JR de ‘bad guy’ was, kon je onmogelijk van hem houden. Het is de tegenstelling in de graffitiregel die Van de Wijdeven bewoog om er een beeld mee te maken. En die contradictie heeft hij in zijn sokkelbeeld extra aangezet, bijvoorbeeld door het contrast in kleur en vorm.</p>
<p>Hoewel Van de Wijdevens andere sculpturen wellicht wat minder herkenbaar zijn, balanceren ze allemaal op de grens van herkenning en vervreemding. De altijd tot in detail uitgewerkte vormen en de prachtig afgewerkte oppervlakten zorgen voor de eerste aantrekkingskracht. Daarna maken de onduidelijkheden en de contrasten dat je blijft kijken.<br />
Dat geldt ook voor het sokkelbeeld. Daar draagt bovendien de tekst bij aan de vervreemding. Of beter gezegd aan een merkwaardig soort gedateerdheid. Want de meeste jongeren zullen de app-taal van de tekst direct begrijpen, maar zij weten waarschijnlijk niet meer wat of wie JR is. Terwijl omgekeerd de Dallas-generatie de app-taal niet altijd verstaat.</p>
";Gelakt aluminium;;IloveJR, André van de Wijdeven, 2007;Ralph Kämena;Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-27-Andre-van-de-Wijdeven-I-love-JR.mp3;Den Haag, Spui, 2512 CB Den Haag, Nederland;52.07693401502665;4.313474351173419;;;Wijdeven, André van de;;;;81393.3260303069;454839.395740952
5;Zonder titel;"<p>Tussen de trams en de gevels in het drukke Haagse centrum staat een onwezenlijk oerlandschap. Als een icoon van het ongerepte in een gebouwde wereld van steen. Het aluminium beeld met z’n rijzige, afgetopte spitsen is van beeldhouwer Adam Colton. Beeld en sokkel vormen een geheel, terwijl de oppervlaktebehandeling van de twee onderdelen compleet verschilt: de rotsen zijn ruw, de sokkel glad gepolijst.</p>
<p>Het beeld is een vervolg op een serie bevreemdende sculpturen van wit steengoed en porselein, die Colton in 1994 presenteerde bij galerie Art &amp; Project in Slootdorp. Deze beelden hebben in vergelijking met het sokkelbeeld van twee jaar later minder hoge punten. Ze lijken op sterk geërodeerde bergspitsen of de tanden uit het opgegraven gebit van een dinosauriër.</p>
<p>In dit werk wordt zichtbaar dat de natuur voor Colton als bron van inspiratie fungeert. Onder de natuur verstaat hij echter ook zijn eigen armen en benen. Vanaf het begin van de jaren tachtig maakt Colton gedetailleerde lijntekeningen en sculpturen op basis van driedimensionale patronen van die lichaamsdelen. Op het eerste gezicht vertonen deze tekeningen en beelden overeenkomst met architectuur en bouwkundige modellen. Hetzelfde geldt voor de kubusachtige sculpturen die na 1985 ontstaan. Toch zijn ook die geometrische vormen terug te voeren op de ruimtelijke analyse van organische welvingen van bijvoorbeeld een schedel. Vaak werkt Colton zijn abstracte beelden open. Daardoor is niet alleen de inwendige structuur zichtbaar, tegelijkertijd wordt duidelijk hoe de binnen- en de buitenkant zich tot elkaar verhouden.</p>
<p>Colton streeft niet naar een precieze weergave van zijn observaties van natuur en ruimte. Al schetsend transformeert hij de vormen van zijn onderwerp. Daardoor is niet altijd even duidelijk waar het uiteindelijke beeld zijn oorsprong vond. Dat geldt ook voor deze sculptuur in de Beeldengalerij.</p>
";Aluminium;;Zonder titel, Adam Colton, 1996;Ralph Kämena;Nicole Spaans, eindredactie Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-7.-Adam-Colton-beeld-zonder-titel.mp3;Spui 170A, 2511 DG Den Haag, Nederland;52.07646955096957;4.3174633383750916;170A;Spui;Colton, Adam;;;;81666.0055751214;454783.686870518
6;Zonder titel;"<p>Ze lijken de leegte te willen omarmen. Beeldhouwer Michael Jacklin maakt beelden van stripijzer. Daarbij hanteert hij sinds 2005 opvallend vaak de doosvorm. Vanwege de toepassing van open rasterpatronen zijn de dozen transparant en luchtig, ook als er van diverse lagen bandijzer een dicht net van lijnen is geweven.</p>
<p>Binnen zijn oeuvre zijn er ook beelden die minder duidelijk een denkbeeldig volume omsluiten. Zoals Jacklins sokkelbeeld uit 1993. Bij de ijzerconstructie in het Haagse centrum ligt het accent op de ruimtewerking van het object zelf en het evenwicht tussen de onderdelen. Zes rechthoekige en twee ovale raamwerken leunen tegen elkaar. De raamwerken ontlenen hun stevigheid aan dwarsverbindingen in verschillende patronen. Jacklins fascinatie voor industriële bouwwerken van ijzer uit architectuur en bruggenbouw komt hier tot uiting. Het beeld doet denken aan een driedimensionale collage van verschillende brugonderdelen.</p>
<p>IJzer is het materiaal waarmee Jacklin werkt. Hij doet dat al sinds 1984. In 1986 maakte hij een beeld van gebogen banden ijzer dat de lyrische titel ‘Hidden among the clouds’ draagt. Met zijn ronde, zachte vormen heeft het ook wel iets weg van een wolk. Begin jaren negentig verstrakte zijn stijl. Abstracte constructies, zoals het sokkelbeeld deden hun intrede. Ze kondigden een vereenvoudiging aan die (voorlopig) is uitgemond in de dozen van bandijzer. Deze eenvoud neigt naar het minimalisme van beeldhouwers als Donald Judd (1928-1994) en Sol LeWitt (1928-2007). Jacklin voelt zich aan hen verwant, omdat ook zij groot belang hechtten aan materiaal- en vormonderzoek. Maar er is een essentieel verschil. Terwijl de minimalisten hun conceptuele kunst vaak door anderen laten uitvoeren, spelen bij Jacklin menselijke maat, intuïtie en invallen tijdens de daadwerkelijke realisatie van zijn kunst sterk mee. Jacklin construeert, zoals hij zelf zegt ‘in samenwerking met de materialen’, al zijn beelden zelf.</p>
";IJzer;;Zonder titel, Michael Jacklin, 1993;Ralph Kämena;Nicole Spaans, eindredactie Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-40.-Michael-Jacklin-zonder-titel.mp3;Grote Marktstraat 11, 2511 BH Den Haag, Nederland;52.07567454844138;4.309923106437701;11;Grote Marktstraat;Jacklin, Michael;;;;81147.8125303318;454702.886585037
25;Zonder titel;"<p>Voor wie alleen het vroege werk van beeldhouwer Leo Vroegindeweij kent, is zijn sculptuur voor de Beeldengalerij een eyeopener. Waren zijn beelden uit de eerste helft van de jaren tachtig van de 20e eeuw horizontaal georiënteerd, met het sokkelbeeld gaat hij juist de hoogte in. Bovendien contrasteert de strakke, geometrische uitstraling van het sokkelbeeld met het grillige en meer persoonlijke karakter van zijn oude beelden.</p>
<p>Vroegindeweij heeft voor de Beeldengalerij een puur abstract en verticaal beeld gemaakt. Daartoe heeft hij veertig bronzen bollen op elkaar gestapeld. Niet lukraak, want de middelpunten van de bollen vormen een denkbeeldige wiskundige figuur. Het is een structuur die in de natuur veel voorkomt, zoals bij moleculen en bepaalde chemische samenstellingen. Ondanks de abstracte vormentaal kun je er een figuur in een klassieke pose in ontdekken met een duidelijk stand- en speelbeen.</p>
<p>Vroegindeweij maakte begin jaren tachtig furore als een van Nederlands nieuwe generatie beeldhouwers. Met hun poëtische en persoonlijke sculpturen reageerden zij op de minimale vormentaal en immateriële kunst van hun voorgangers: de minimalisten en conceptuelen. Destijds vouwde, knipte en plooide Vroegindeweij grillige, abstracte beelden van platen lood en messing. Het lijken soms grote, grijze bloemen zonder steel.</p>
<p>Vanaf 1985 verwerkt Vroegindeweij in beton of cement gegoten elementen in zijn sculpturen. Er ontstaat dan een tegenstelling tussen het grillige en handgevormde metaal en de relatief eenvoudige, ruwe afgietsels. In de jaren daarna gaat de beeldhouwer steeds meer gebruik maken van industriële en geprefabriceerde objecten als rioolbuizen, stalen kettingen en stoepranden. Deze combineert hij met kostbare materialen als zilver en marmer. Ondanks alle tegenstellingen zijn er een paar constanten in het oeuvre van Vroegindeweij aan te wijzen. Als een echte beeldhouwer concentreert hij zich op principes als vorm en tegenvorm, positief en negatief, materie en textuur. Herhaling van vormen en maatvoering als leidend principe zijn eveneens essentieel.</p>
";Brons;;Zonder titel, Leo Vroegindeweij, 2004;Ralph Kämena;Nicole Spaans, eindredactie Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-34.-Leo-Vroegindeweij-zonder-titel.mp3;Grote Marktstraat 49, 2511 BH Den Haag, Nederland;52.076215266197345;4.311226660018939;49;Grote Marktstraat;Vroegindeweij, Leo;;;;81238.0639162282;454761.716210528
26;Mannetje met losse ledematen;"<p>Als een slappe ledenpop hangt ‘Mannetje met losse ledematen’ van beeldhouwer Tom Claassen op een stok. Weerloos bungelend boven zijn sokkel in het Haagse centrum. De armen en benen zijn met bouten bevestigd waardoor het lijkt alsof ze kunnen bewegen. Het figuurtje is gemaakt van in brons afgegoten boomstammetjes.</p>
<p>Deze sculptuur voor de Beeldengalerij hoort thuis in een reeks beelden die is ontstaan tussen 2000 en 2005. Net als ‘Mannetje’ hebben de overige figuren uit de reeks losse ledematen en zijn ze opgebouwd uit zes cilindervormige elementen. De poppen zijn uitgevoerd in houtstammen en piepschuim. Bijvoorbeeld ‘Hangende mannen’, een intrigerende groep piepschuim ledenpoppen, tegen de muur zittend of aan het plafond hangend. Het lijken willoze marionetten, die tegelijkertijd grappig en triest overkomen.</p>
<p>Ook het sokkelbeeld roept deze associatie op. Maar er zijn nog meer mogelijke betekenissen. Zo kan ‘Mannetje’ ook als wezenloze pop worden gezien, zonder gezicht gevoelloos en leeg. Claassen weet verschillende betekenislagen aan te boren door vormen en materialen toe te passen, die contrasteren met het onderwerp. Daarmee zaait hij tevens verwarring. Moeten we om ‘Mannetje’ lachen of huilen? En hoe moeten we Claassens latex campinghangkasten duiden, die eruit zien alsof ze gemaakt zijn van gedroogde huid. Ze geven een ongemakkelijk gevoel. Vreemd en verrassend is ook zijn rubberen nijlpaard in een sluis op IJburg.</p>
<p>Claassens kunst is ongewoon, maar wel altijd herkenbaar. Daarmee sluit hij aan bij een tendens, die in de jaren tachtig van de 20e eeuw de voorstelling terugbracht in de beeldhouwkunst. Beeldhouwers gingen zich bovendien meer en meer interesseren voor het oppervlak van een beeld. Ook dat zien we bij Claassen. De huid van zijn spierwitte, gipsen auto’s uit 1994 schuurde hij zijdezacht. Het is bijna onweerstaanbaar, toch mag aanraken niet. ‘Voelen met de ogen’ wel. En dat is bij Claassen genoeg.</p>
<p>Momenteel is dit beeld gestationeerd in het Zuiderpark.</p>
";Brons;tussen het sportcomplex en De Aftrap van ADO;Mannetje met losse ledematen, Tom Claassen, 2003. Locatie Beeldengalerij centrum Den Haag.;Ralph Kämena;Nicole Spaans, eindredactie Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2022/02/Tom-Claassen-mannetje-met-losse-ledematen.mp3;Meester P. Droogleever Fortuynweg 24, 2533 SR Den Haag, Nederland;52.05718729445328;4.29047709107973;24;Meester P. Droogleever Fortuynweg;Claassen, Tom;;;;79783.7026329275;452666.148804624
32;The he and the she and the is of it;"<p>De kunstenaar Gijs Assmann lijkt een vrolijkerd. Dat is althans je eerste indruk bij het zien van zijn kleurige sculptuur voor de Beeldengalerij ‘The he and the she and the is of it’: twee ineengestrengelde, verknoopte figuren, de een ondersteboven, de ander met een soort jute hoofd. Het geheel doet clownesk aan, toch heeft het iets wrangs. De houding van de figuren is wel erg ongemakkelijk: is dit een worsteling of zitten ‘the he and the she’ in de knoop? Of vormen ze samen een absolute eenheid, ‘the is of it’?</p>
<p>Als je het oeuvre van Assmann bekijkt, keert steeds terug hoe zware thema’s als dood, religie en seks op een ludieke manier worden verbeeld. In zijn werk op papier keerden steeds gehangenen, dode bomen en schedels terug. Assmann beschouwt het scheppen van kunstwerken als ‘een manier om met de dood om te gaan, en de melancholie en de hulpeloosheid te verbeelden, die ontstaat door de spanning tussen het ware geluk en onvermijdelijk falen’. De kunstenaar verbeeldt menselijke tekortkomingen op een groteske wijze doordat hij in zijn beelden verwijst naar middeleeuwse sculpturen als monsterlijke waterspuwers, strips of pornografie.</p>
<p>Thema’s uit de christelijke iconografie en motieven uit de kunstgeschiedenis verworden bij Assmann tot ogenschijnlijk grappige, maar in werkelijkheid vaak meelijwekkende beelden. Een man met een touw dat vanuit zijn mond via allerlei loze attributen terugkeert in zijn lichaam op de plek van zijn geslacht, een piëta die verandert in een seksueel beladen beeld doordat Maria en Christus worden voorgesteld als twee futloze opblaaspoppen. Assmann’s werk past in de traditie van de vanitasstillevens. ‘Mensch, gedenck te sterven’ waarschuwden zijn voorgangers. Assmann moraliseert niet meer: hij verleidt met prachtige beelden, maar de boodschap is mogelijk des te harder.</p>
";Gegoten en beschilderd aluminium;in restauratie geweest;The he and the she and the is of it, Gijs Assmann, 2005. Half augustus 2023 is het beeld teruggeplaatst in het centrum na restauratie van de beschildering.;Studio Renate Boere en Stroom Den Haag;Lidwien Nielander, eindredactie Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2022/02/Gijs-Asseman-The-he-and-the-she-and-the-is-of-it.mp3;Grote Marktstraat 109, 2511 BJ Den Haag, Nederland;52.07714782573913;4.314028522923268;109;Grote Marktstraat;Assmann, Gijs;;;;81431.665593479;454862.620482388
33;Calimero;"<p>‘Zij zijn groot en ik is klein, en da&#8217;s niet eerlijk, o nee.&#8217;<br />
Aan het woord is Calimero. Dit zwarte kippenkuiken met een halve eierschaal op zijn kop werd begin jaren zestig een tekenfilmhit. Geboren in een nest met allemaal gele en grotere broertjes en zusjes piepte hij regelmatig dat het niet eerlijk was. Verschillende keren opnieuw uitgebracht, kijken kinderen ook nu nog naar de avonturen van dit kleine kuiken.<br />
Met twee op elkaar staande figuren in trainingspakken en met Calimero-helm op verwijst beeldend kunstenaar David Bade naar de tendens dat steeds meer mensen in onze samenleving zich de passieve slachtofferrol van Calimero lijken aan te meten. Ook zijn eigen geboorte-eiland Curaçao lijdt volgens hem aan het Calimero-syndroom.</p>
<p>Zelf is Bade een en al activiteit. Als kunstenaar, maar ook als mede-oprichter van Instituto Buena Bista (IBB), een platform voor hedendaagse kunst en educatie op Curaçao. Als 23-jarige won Bade de Prix de Rome voor tekenen, een jaar later had hij zijn eerste solo in het Stedelijk Museum in Amsterdam. Sindsdien reist hij met zijn rauwe, humoristische en tegelijkertijd kritische tekeningen, sculpturen en installaties de hele wereld over. Gewone dagelijkse dingen vormen vaak de aanleiding. Vakkenvullers in de supermarkt bijvoorbeeld roepen bij hem associaties op met zijn vak als kunstschilder (vlakkenvuller). Dit soort gedachten en aanleidingen plaatst hij het liefst door en naast elkaar op één doek of hij voegt ze samen met sculpturen tot een installatie. De associaties buitelen over elkaar. Ook in je eigen hoofd.</p>
<p>De tomeloze energie die van Bades werk afspat, is ook terug te vinden in zijn projecten voor jonge kunstenaars. Op het IBB biedt hij met collega-kunstenaar Tirzo Martha sinds 2006 jaarlijks dertig jonge talenten de gelegenheid hun creativiteit verder te ontwikkelen. Niks geen Calimero-syndroom!</p>
";Brons, beschilderd;;Calimero, David Bade, 2013;Stroom Den Haag;Sandra Spijkerman;https://www.orenenogentekort.nl/wp-content/uploads/2021/09/Kopie-van-30.-David-Bade-Calimero.mp3;Grote Marktstraat 40B, 2511 BJ Den Haag, Nederland;52.076696631372045;4.312481933837908;40B;Grote Marktstraat;Bade, David;;;;81324.9058586401;454813.993477901
34;Fontein;"<p>De fontein op het Bankaplein vormt een buitenbeentje binnen het oeuvre van Renske Morsk. Voor bijna alle sculpturen van deze beeldhouwer is de torso het onuitputtelijke motief. ‘Zoals ieder uitgangspunt waarin de mens centraal staat. De torso verdraagt allerlei ingrepen in de vorm echter beter dan de complete mensfiguur. Hoofd en ledematen hebben zo’n sterke expressie dat ze als ze worden weergegeven, het beeld te dramatisch, te verhalend wordt,’ zegt ze in de catalogus ‘De torso in Nederland’ uit 1991.<br />
Morks’ beelden zijn in de eerste plaats expressief. Ze tonen dat zij vanuit haar gevoel en intuïtie werkt. Met een sterke draaiing in het lichaam of een achterover gebogen hoofd (soms hebben haar torso’s een hoofd) verwijst Morks naar menselijke emoties. Haar fragmentarisch weergegeven mensfiguren intrigeren enerzijds omdat ze onaf zijn en anderzijds omdat toch zo herkenbaar zijn in houding en vorm.<br />
De torso zien we in haar twee Haagse beelden niet terug. De kleuter op zijn driewieler aan de Diamanthorst is bovendien veel minder expressief dan we van Morks gewend zijn. Ongetwijfeld was haar vakmanschap de reden Morks te vragen een fontein voor het Bankaplein te ontwerpen. De Haagse architect Henk van der Leeden was verantwoordelijk voor het bouwkundige deel. De oorspronkelijke, weelderig uitgevoerde fontein met beelden van onder andere Neptunus en Amphitrite uit 1881 was tussen 1925 en 1928 gesloopt. In 1988 ging de wens van omwonenden in vervulling: opnieuw klinkt er klaterend water. Morks heeft niet geprobeerd de eerdere fontein van architect H. Westra jr. (1843-1911) na te maken. Ze koos voor een sober bronzen object met blad- en plantenmotieven, dat overigens wel de sfeer van de 19e eeuw ademt.</p>
";brons;;Fontein, Renske Morks, 1988;Ralph Kämena;Nicole Spaans, eindredactie Sandra Spijkerman;;0-0 Bankaplein;52.0931037063581;4.30299728772916;0-0;Bankaplein;Morks, Renske;;;;80702.0050346734;456648.952704931
